confuser_pkg,target_pkg,signals
fsf,fs,Character Added: f;Containing Character Added: f
fc,fs,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
pfs,fs,Character Added: p
fx,fs,Character Replaced: x;Close Letters on QWERTY Keyboard: s => x
fsp,fs,Character Added: p
gs,fs,Bit Flips: Byte 0, Bit 0;Character Replaced: g;Close Letters on QWERTY Keyboard: f => g
fps,fs,Character Added: p
tfs,fs,Character Added: t;Double hit character: t
fms,fs,Character Added: m
fh,fs,Character Replaced: h
pydock,pydeck,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
ipydeck,pydeck,Character Added: i
pydecs,pydeck,Character Replaced: s
epydeck,pydeck,Character Added: e;Containing Character Added: e
pydesk,pydeck,Character Replaced: s;Close Letters on QWERTY Keyboard: c => s
pydeco,pydeck,Character Replaced: o;Close Letters on QWERTY Keyboard: k => o
pydec,pydeck,Character Removed: 5 ('k')
pyduck,pydeck,Character Replaced: u;Swap Vowel: e => u
duckdq,duckdb,Character Replaced: q
puckdb,duckdb,Ascii Homoglpyh: d => p;Character Replaced: p
duckdf,duckdb,Character Replaced: f;Close Letters on QWERTY Keyboard: b => f
duckdbt,duckdb,Character Added: t
w,tomli-w,Separated Section Removed: 0 ('t')
python-doc,python-docx,Character Removed: 10 ('x');Suffix Removed: x
python-docx-ng,python-docx,Suffix Added: -ng
ddt2,ddt,Character Added: 2;Suffix Added: 2
udt,ddt,Character Replaced: u
dpt,ddt,Ascii Homoglpyh: d => p;Character Replaced: p
ddg,ddt,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
dvt,ddt,Character Replaced: v;Close Letters on QWERTY Keyboard: d => v
tdt,ddt,Character Replaced: t
drt,ddt,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
ydt,ddt,Character Replaced: y
dtt,ddt,Character Replaced: t
dd8,ddt,Character Replaced: 8
ddbt,ddt,Character Added: b
ddn,ddt,Character Replaced: n
ddb,ddt,Character Replaced: b
dst,ddt,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
ddr,ddt,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
ddi,ddt,Character Replaced: i
dnt,ddt,Character Replaced: n
dt,ddt,Character Removed: 0 ('d');Character Removed: 1 ('d')
oddt,ddt,Character Added: o
dct,ddt,Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
ddm,ddt,Character Replaced: m
dda,ddt,Character Replaced: a
ddot,ddt,Character Added: o
ddp,ddt,Character Replaced: p
iddt,ddt,Character Added: i
dds,ddt,Character Replaced: s
dat,ddt,Character Replaced: a
ddl,ddt,Character Replaced: l
ddf,ddt,Ascii Homoglpyh: t => f;Character Replaced: f;Close Letters on QWERTY Keyboard: t => f
gdt,ddt,Bit Flips: Byte 0, Bit 1;Character Replaced: g
mdt,ddt,Character Replaced: m
idt,ddt,Character Replaced: i
dmt,ddt,Character Replaced: m
kdt,ddt,Bit Flips: Byte 0, Bit 3;Character Replaced: k
cdt,ddt,Bit Flips: Byte 0, Bit 2;Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
hdt,ddt,Character Replaced: h
det,ddt,Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
zdt,ddt,Character Replaced: z
jdt,ddt,Character Replaced: j
dit,ddt,Character Replaced: i
ddx,ddt,Character Replaced: x
dtdt,ddt,Character Added: t;Containing Character Added: t
dft,ddt,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
pdt,ddt,Ascii Homoglpyh: d => p;Character Replaced: p
edt,ddt,Bit Flips: Byte 0, Bit 0;Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
ddd,ddt,Character Replaced: d
ddk,ddt,Character Replaced: k
ldt,ddt,Character Replaced: l
dtd,ddt,Letters Swapped
fdt,ddt,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
ddc,ddt,Character Replaced: c
ddht,ddt,Character Added: h;Double hit character: h
dot,ddt,Character Replaced: o
pulp-python,PuLP,Suffix Added: -python
puup,PuLP,Letter Duplicated and Replaced: u;Character Replaced: u
mulp,PuLP,Character Replaced: m
pulm,PuLP,Character Replaced: m
puli,PuLP,Character Replaced: i
pnlp,PuLP,Ascii Homoglpyh: u => n;Character Replaced: n
palp,PuLP,Character Replaced: a;Swap Vowel: u => a
vulp,PuLP,Character Replaced: v
gulp,PuLP,Ascii Homoglpyh: p => g;Character Replaced: g
pula,PuLP,Character Replaced: a
tulp,PuLP,Character Replaced: t
ppulp,PuLP,Character Added: p;Character Added: p;Containing Character Added: p;Containing Character Added: p;Letter Duplicated: p
pulpy,PuLP,Character Added: y
pull,PuLP,Character Replaced: l;Close Letters on QWERTY Keyboard: p => l
pump,PuLP,Character Replaced: m
pup,PuLP,Character Removed: 2 ('l')
pulr,PuLP,Character Replaced: r
pplp,PuLP,Letter Duplicated and Replaced: p;Character Replaced: p
ulp,PuLP,Character Removed: 0 ('p')
pylp,PuLP,Character Replaced: y;Swap Vowel: u => y;Close Letters on QWERTY Keyboard: u => y
pulpo,PuLP,Character Added: o;Close Letters on QWERTY Keyboard, added to end: pulp => o
peewe,peewee,Character Removed: 4 ('e');Character Removed: 5 ('e')
peebee,peewee,Character Replaced: b
keewee,peewee,Character Replaced: k
pewee,peewee,Character Removed: 1 ('e');Character Removed: 2 ('e')
speewee,peewee,Character Added: s
peegee,peewee,Character Replaced: g
peelee,peewee,Character Replaced: l
cfn,cfn-flip,Separated Section Removed: 1 ('f')
language,language-data,Separated Section Removed: 1 ('a')
data,language-data,Separated Section Removed: 0 ('l')
jaydebeapi3,JayDeBeApi,Character Added: 3;Suffix Added: 3
orderly,orderly-set,Separated Section Removed: 1 ('r')
pep567,pep517,Character Replaced: 6
gpep517,pep517,Character Added: g
fife,fire,Character Replaced: f;Close Letters on QWERTY Keyboard: r => f
pire,fire,Character Replaced: p
fireo,fire,Character Added: o
fire-python,fire,Suffix Added: -python
mfire,fire,Character Added: m
fre,fire,Character Removed: 1 ('i')
fore,fire,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
dire,fire,Character Replaced: d;Close Letters on QWERTY Keyboard: f => d
fibre,fire,Character Added: b
firs,fire,Character Replaced: s;Close Letters on QWERTY Keyboard: e => s
fare,fire,Character Replaced: a;Swap Vowel: i => a
fir1,fire,Character Replaced: 1
ffire,fire,Character Added: f;Character Added: f;Containing Character Added: f;Containing Character Added: f;Letter Duplicated: f
nfire,fire,Character Added: n
sire,fire,Character Replaced: s
ffre,fire,Letter Duplicated and Replaced: f;Character Replaced: f
file,fire,Character Replaced: l
afire,fire,Character Added: a
firi,fire,Character Replaced: i;Swap Vowel: e => i
five,fire,Character Replaced: v
fime,fire,Character Replaced: m
fira,fire,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
aire,fire,Bit Flips: Byte 0, Bit 2;Character Replaced: a
vire,fire,Character Replaced: v;Close Letters on QWERTY Keyboard: f => v
gire,fire,Bit Flips: Byte 0, Bit 0;Character Replaced: g;Close Letters on QWERTY Keyboard: f => g
fir,fire,Character Removed: 3 ('e')
firex,fire,Character Added: x;Suffix Added: x
pymple,Pympler,Character Removed: 6 ('r')
a-parser,ua-parser,Character Removed: 0 ('u')
ua-parse,ua-parser,Character Removed: 8 ('r')
ua,ua-parser,Separated Section Removed: 1 ('a')
uaparser,ua-parser,Character Removed: 2 ('-');Separator Removed -
ua-parser-py,ua-parser,Suffix Added: -py
pycades,pycares,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
pycarus,pycares,Character Replaced: u;Swap Vowel: e => u
pyceres,pycares,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
pyares,pycares,Character Removed: 2 ('c')
pycores,pycares,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
pycases,pycares,Character Replaced: s
emoji.py,emoji,Suffix Added: .py
emoji2,emoji,Character Added: 2;Suffix Added: 2
emojy,emoji,Character Replaced: y;Swap Vowel: i => y
gmoji,emoji,Character Replaced: g
emojix,emoji,Character Added: x;Suffix Added: x
emojipy,emoji,Suffix Added: py
moji,emoji,Character Removed: 0 ('e')
emojit,emoji,Character Added: t
emoi,emoji,Character Removed: 3 ('j')
imoji,emoji,Character Replaced: i;Swap Vowel: e => i
ecoji,emoji,Character Replaced: c
tiffile,tifffile,Character Removed: 2 ('f');Character Removed: 3 ('f');Character Removed: 4 ('f')
py-telegram-bot,python-telegram-bot,String Substituted: python => py
python-telegram,python-telegram-bot,Separated Section Removed: 2 ('t')
pythonbot,python-telegram-bot,Separated Section Removed: 1 ('y')
telegram-bot,python-telegram-bot,Separated Section Removed: 0 ('p')
zope-i18nmessageid,zope.i18nmessageid,Character Replaced: -;Separator Changed: . => -
tal,zope.tal,Separated Section Removed: 0 ('z')
extensions,pymdown-extensions,Separated Section Removed: 0 ('p')
xconstruct,construct,Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
constrict,construct,Character Replaced: i;Swap Vowel: u => i;Close Letters on QWERTY Keyboard: u => i
ionstruct,construct,Character Replaced: i
convstruct,construct,Character Added: v
multiparty,multipart,Character Added: y;Close Letters on QWERTY Keyboard, added to end: multipart => y
multiport,multipart,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
jsonline,jsonlines,Character Removed: 8 ('s');Suffix Removed: s
json-lines,jsonlines,Character Added: -
weaviate,weaviate-client,Separated Section Removed: 1 ('e')
client,weaviate-client,Separated Section Removed: 0 ('w')
spap,shap,Character Replaced: p
qshap,shap,Character Added: q;Double hit character: q
shad,shap,Ascii Homoglpyh: p => d;Character Replaced: d
nshap,shap,Character Added: n
scap,shap,Character Replaced: c
shup,shap,Character Replaced: u;Swap Vowel: a => u
shape,shap,Character Added: e
shap2,shap,Character Added: 2;Suffix Added: 2
sham,shap,Character Replaced: m
soap,shap,Character Replaced: o
chap,shap,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
sha1,shap,Character Replaced: 1
sharp,shap,Character Added: r
ship,shap,Character Replaced: i;Swap Vowel: a => i
hap,shap,Character Removed: 0 ('s')
xshap,shap,Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
sha3,shap,Character Replaced: 3
snap,shap,Character Replaced: n;Close Letters on QWERTY Keyboard: h => n
mshap,shap,Character Added: m
sgap,shap,Character Replaced: g;Close Letters on QWERTY Keyboard: h => g
gshap,shap,Character Added: g
sap,shap,Character Removed: 1 ('h')
slap,shap,Character Replaced: l
phap,shap,Bit Flips: Byte 0, Bit 1;Character Replaced: p
swap,shap,Character Replaced: w
shp,shap,Character Removed: 2 ('a')
shaq,shap,Ascii Homoglpyh: p => q;Character Replaced: q
shag,shap,Ascii Homoglpyh: p => g;Character Replaced: g
shao,shap,Character Replaced: o;Close Letters on QWERTY Keyboard: p => o
shaw,shap,Character Replaced: w
srap,shap,Character Replaced: r
shan,shap,Character Replaced: n
shep,shap,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
stap,shap,Character Replaced: t;Close Letters on QWERTY Keyboard: h => t
shapr,shap,Character Added: r
loader,lazy-loader,Separated Section Removed: 0 ('l')
datadog-api-client-python,datadog-api-client,Suffix Added: -python
api-client,datadog-api-client,Separated Section Removed: 0 ('d')
genopandas,geopandas,Character Added: n;Containing Character Added: n
torch-metrics,torchmetrics,Character Added: -
multimethods,multimethod,Character Added: s;Close Letters on QWERTY Keyboard, added to end: multimethod => s;Suffix Added: s
ansibler,ansible,Character Added: r;Close Letters on QWERTY Keyboard, added to end: ansible => r
asnible,ansible,Letters Swapped
ansibel,ansible,Letters Swapped
ansibly,ansible,Character Replaced: y;Swap Vowel: e => y
ansilbe,ansible,Letters Swapped
aisible,ansible,Character Replaced: i
ansiblepy,ansible,Suffix Added: py
anisble,ansible,Letters Swapped
spanner,sqlalchemy-spanner,Separated Section Removed: 0 ('s')
binary,psycopg-binary,Separated Section Removed: 0 ('p')
edflib,rdflib,Character Replaced: e;Close Letters on QWERTY Keyboard: r => e
rdklib,rdflib,Character Replaced: k
bdflib,rdflib,Character Replaced: b
gdflib,rdflib,Character Replaced: g;Close Letters on QWERTY Keyboard: r => g
rdplib,rdflib,Character Replaced: p
pdflib,rdflib,Character Replaced: p
cdflib,rdflib,Character Replaced: c
yapapi,yappi,Character Added: a;Containing Character Added: a
yappd,yappi,Character Replaced: d
zappi,yappi,Bit Flips: Byte 0, Bit 1;Character Replaced: z
yappt,yappi,Character Replaced: t
yappr,yappi,Character Replaced: r
appi,yappi,Character Removed: 0 ('y')
yapi,yappi,Character Removed: 2 ('p');Character Removed: 3 ('p')
yaspi,yappi,Character Replaced: s
dappi,yappi,Character Replaced: d
yappa,yappi,Character Replaced: a;Swap Vowel: i => a
mappi,yappi,Character Replaced: m
yippi,yappi,Character Replaced: i;Swap Vowel: a => i
pyappi,yappi,Character Added: p;Containing Character Added: p
cappi,yappi,Character Replaced: c
discord4py,discord.py,Character Replaced: 4
discordspy,discord.py,Character Replaced: s
discord-py,discord.py,Character Replaced: -;Separator Changed: . => -
discord.pyx,discord.py,Character Added: x;Suffix Added: x
protobuf-to-dict,protobuf3-to-dict,Character Removed: 8 ('3')
to-dict,protobuf3-to-dict,Separated Section Removed: 0 ('p')
pathpy,pathy,Character Added: p;Containing Character Added: p
pithy,pathy,Character Replaced: i;Swap Vowel: a => i
pachy,pathy,Character Replaced: c
pythy,pathy,Character Replaced: y;Swap Vowel: a => y
pathx,pathy,Character Replaced: x
mathy,pathy,Character Replaced: m
path3,pathy,Character Replaced: 3
cathy,pathy,Character Replaced: c
paths,pathy,Character Replaced: s
schema-validator,openapi-schema-validator,Separated Section Removed: 0 ('o')
flink,apache-flink,Separated Section Removed: 0 ('a')
kivu,Kivy,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
kivi,Kivy,Character Replaced: i;Swap Vowel: y => i
kiv,Kivy,Character Removed: 3 ('y')
kivy3,Kivy,Character Added: 3;Suffix Added: 3
ivy,Kivy,Character Removed: 0 ('k')
xkivy,Kivy,Character Added: x;Prefix Added: x;Prefix Added: X
pemjax,pemja,Character Added: x;Close Letters on QWERTY Keyboard, added to end: pemja => x;Suffix Added: x
pemjh,pemja,Character Replaced: h
pema,pemja,Character Removed: 3 ('j')
uql,gql,Character Replaced: u
gpl,gql,Ascii Homoglpyh: q => p;Character Replaced: p
dql,gql,Bit Flips: Byte 0, Bit 1;Character Replaced: d
rql,gql,Character Replaced: r;Close Letters on QWERTY Keyboard: g => r
gql-py,gql,Suffix Added: -py
gfl,gql,Character Replaced: f
igql,gql,Character Added: i
zql,gql,Character Replaced: z
ql,gql,Character Removed: 0 ('g')
sql,gql,Character Replaced: s
gqt,gql,Character Replaced: t
gcl,gql,Character Replaced: c
pql,gql,Ascii Homoglpyh: g => p;Character Replaced: p
gaql,gql,Character Added: a;Double hit character: a
gol,gql,Character Replaced: o
iql,gql,Character Replaced: i
cql,gql,Character Replaced: c
gil,gql,Character Replaced: i
g4l,gql,Character Replaced: 4
ghl,gql,Character Replaced: h
gqyl,gql,Character Added: y
aql,gql,Character Replaced: a
tql,gql,Character Replaced: t;Close Letters on QWERTY Keyboard: g => t
gqy,gql,Character Replaced: y
yql,gql,Character Replaced: y;Close Letters on QWERTY Keyboard: g => y
gsl,gql,Character Replaced: s;Close Letters on QWERTY Keyboard: q => s
gmql,gql,Character Added: m
gqla,gql,Character Added: a
gel,gql,Character Replaced: e
gqf,gql,Character Replaced: f
gq,gql,Character Removed: 2 ('l')
ggl,gql,Ascii Homoglpyh: q => g;Letter Duplicated and Replaced: g;Character Replaced: g
gal,gql,Ascii Homoglpyh: q => a;Character Replaced: a;Close Letters on QWERTY Keyboard: q => a
googler,google,Character Added: r;Close Letters on QWERTY Keyboard, added to end: google => r
googlex,google,Character Added: x;Suffix Added: x
igoogle,google,Character Added: i
koogle,google,Character Replaced: k
googly,google,Character Replaced: y;Swap Vowel: e => y
rgoogle,google,Character Added: r;Double hit character: r
ggoogle,google,Character Added: g;Character Added: g;Containing Character Added: g;Containing Character Added: g;Letter Duplicated: g
googlepy,google,Suffix Added: py
google3,google,Character Added: 3;Close Letters on QWERTY Keyboard, added to end: google => 3;Suffix Added: 3
google.py,google,Suffix Added: .py
googl,google,Character Removed: 5 ('e')
slider,slicer,Character Replaced: d;Close Letters on QWERTY Keyboard: c => d
sliced,slicer,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
slices,slicer,Character Replaced: s
slice,slicer,Character Removed: 5 ('r')
spicer,slicer,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
sliger,slicer,Character Replaced: g
slimer,slicer,Character Replaced: m
slicker,slicer,Character Added: k
splicer,slicer,Character Added: p;Double hit character: p
slicey,slicer,Character Replaced: y
pikas,pika,Character Added: s;Close Letters on QWERTY Keyboard, added to end: pika => s;Suffix Added: s
piva,pika,Character Replaced: v
pisa,pika,Character Replaced: s
apika,pika,Character Added: a;Containing Character Added: a
picka,pika,Character Added: c
pike,pika,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
rika,pika,Character Replaced: r
pikapy,pika,Suffix Added: py
vika,pika,Character Replaced: v
fika,pika,Character Replaced: f
pikax,pika,Character Added: x;Close Letters on QWERTY Keyboard, added to end: pika => x;Suffix Added: x
paka,pika,Character Replaced: a;Swap Vowel: i => a
pina,pika,Character Replaced: n
pia,pika,Character Removed: 2 ('k')
piku,pika,Character Replaced: u;Swap Vowel: a => u
poka,pika,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
puka,pika,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
pida,pika,Character Replaced: d
pipa,pika,Character Replaced: p
piqa,pika,Character Replaced: q
lika,pika,Character Replaced: l;Close Letters on QWERTY Keyboard: p => l
pikz,pika,Character Replaced: z;Close Letters on QWERTY Keyboard: a => z
peka,pika,Character Replaced: e;Swap Vowel: i => e
pita,pika,Character Replaced: t
