confuser_pkg,target_pkg,signals
yari,yarg,Character Replaced: i
arg,yarg,Character Removed: 0 ('y')
yarl,yarg,Character Replaced: l
yarp,yarg,Ascii Homoglpyh: g => p;Character Replaced: p
yafg,yarg,Character Replaced: f;Close Letters on QWERTY Keyboard: r => f
jarg,yarg,Character Replaced: j;Close Letters on QWERTY Keyboard: y => j
yarf,yarg,Character Replaced: f;Close Letters on QWERTY Keyboard: g => f
yrag,yarg,Letters Swapped
yarm,yarg,Character Replaced: m
yark,yarg,Character Replaced: k
yarr,yarg,Character Replaced: r;Close Letters on QWERTY Keyboard: g => r
myarg,yarg,Character Added: m
yatg,yarg,Character Replaced: t;Close Letters on QWERTY Keyboard: r => t
yargs,yarg,Character Added: s;Suffix Added: s
yang,yarg,Ascii Homoglpyh: r => n;Character Replaced: n
warg,yarg,Character Replaced: w
yar,yarg,Character Removed: 3 ('g')
varg,yarg,Bit Flips: Byte 0, Bit 3;Character Replaced: v
yaro,yarg,Character Replaced: o
targ,yarg,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
yaag,yarg,Letter Duplicated and Replaced: a;Character Replaced: a
yara,yarg,Character Replaced: a
yard,yarg,Character Replaced: d
yarb,yarg,Character Replaced: b;Close Letters on QWERTY Keyboard: g => b
qarg,yarg,Character Replaced: q
yadg,yarg,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
yaql,yarl,Character Replaced: q
karl,yarl,Character Replaced: k
arl,yarl,Character Removed: 0 ('y')
yapl,yarl,Character Replaced: p
yaxl,yarl,Character Replaced: x
yarll,yarl,Character Added: l;Character Added: l;Containing Character Added: l;Containing Character Added: l;Letter Duplicated: l;Letter Duplicated and Replaced
yarlp,yarl,Character Added: p;Close Letters on QWERTY Keyboard, added to end: yarl => p
yarc,yarl,Character Replaced: c
yari,yarl,Ascii Homoglpyh: l => i;Character Replaced: i;Close Letters on QWERTY Keyboard: l => i
yarp,yarl,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
yalr,yarl,Letters Swapped
yasl,yarl,Character Replaced: s
yarf,yarl,Character Replaced: f
yarg,yarl,Character Replaced: g
yarm,yarl,Character Replaced: m
yark,yarl,Character Replaced: k;Close Letters on QWERTY Keyboard: l => k
earl,yarl,Character Replaced: e;Swap Vowel: y => e
yarr,yarl,Character Replaced: r
yatl,yarl,Character Replaced: t;Close Letters on QWERTY Keyboard: r => t
carl,yarl,Character Replaced: c
yar,yarl,Character Removed: 3 ('l')
barl,yarl,Character Replaced: b
yaul,yarl,Character Replaced: u
yaro,yarl,Character Replaced: o;Close Letters on QWERTY Keyboard: l => o
qarl,yarl,Character Replaced: q
yadl,yarl,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
parl,yarl,Character Replaced: p
yail,yarl,Character Replaced: i
yacl,yarl,Character Replaced: c
yara,yarl,Character Replaced: a
yard,yarl,Character Replaced: d
marl,yarl,Character Replaced: m
yarb,yarl,Character Replaced: b
yajl,yarl,Character Replaced: j
yawl,yarl,Character Replaced: w
yall,yarl,Character Replaced: l
api-client,yarn-api-client,Separated Section Removed: 0 ('y')
yahoo,yasoo,Character Replaced: h
yason,yasoo,Character Replaced: n
yasuo,yasoo,Character Replaced: u;Swap Vowel: o => u
yasso,yasoo,Letter Duplicated and Replaced: s;Character Replaced: s
yasod,yasoo,Character Replaced: d
yaspi,yaspin,Character Removed: 5 ('n')
yasmin,yaspin,Character Replaced: m
yatta,yattag,Character Removed: 5 ('g')
ydata,ydata-profiling,Separated Section Removed: 1 ('d')
profiling,ydata-profiling,Separated Section Removed: 0 ('y')
dbapi,ydb-dbapi,Separated Section Removed: 0 ('y')
ydb,ydb-dbapi,Separated Section Removed: 1 ('d')
wdb,ydb,Character Replaced: w
ddb,ydb,Character Replaced: d
qdb,ydb,Character Replaced: q
adb,ydb,Character Replaced: a;Swap Vowel: y => a
yhb,ydb,Character Replaced: h
ndb,ydb,Character Replaced: n
ydk,ydb,Character Replaced: k
db,ydb,Character Removed: 0 ('y')
kdb,ydb,Character Replaced: k
ydt,ydb,Character Replaced: t
yd,ydb,Character Removed: 2 ('b')
xdb,ydb,Bit Flips: Byte 0, Bit 0;Character Replaced: x
kydb,ydb,Character Added: k
hdb,ydb,Character Replaced: h;Close Letters on QWERTY Keyboard: y => h
edb,ydb,Character Replaced: e;Swap Vowel: y => e
ykb,ydb,Character Replaced: k
ydr,ydb,Character Replaced: r
ytb,ydb,Character Replaced: t
yxdb,ydb,Character Added: x;Double hit character: x
yedb,ydb,Character Added: e;Double hit character: e
yob,ydb,Character Replaced: o
y2b,ydb,Character Replaced: 2
fdb,ydb,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: f
sdb,ydb,Character Replaced: s
cdb,ydb,Character Replaced: c
ydd,ydb,Ascii Homoglpyh: b => d;Character Replaced: d
yb,ydb,Character Removed: 1 ('d')
yd3,ydb,Character Replaced: 3
ydf,ydb,Character Replaced: f;Close Letters on QWERTY Keyboard: b => f
yjb,ydb,Character Replaced: j
zdb,ydb,Bit Flips: Byte 0, Bit 1;Character Replaced: z
mydb,ydb,Character Added: m
jdb,ydb,Character Replaced: j;Close Letters on QWERTY Keyboard: y => j
yf,ydf,Character Removed: 1 ('d')
pdf,ydf,Character Replaced: p
mdf,ydf,Character Replaced: m
ydk,ydf,Character Replaced: k
ypdf,ydf,Character Added: p
yodf,ydf,Character Added: o
ydt,ydf,Ascii Homoglpyh: f => t;Character Replaced: t;Close Letters on QWERTY Keyboard: f => t
yd,ydf,Character Removed: 2 ('f')
ddf,ydf,Character Replaced: d
adf,ydf,Character Replaced: a;Swap Vowel: y => a
ndf,ydf,Character Replaced: n
ydr,ydf,Character Replaced: r;Close Letters on QWERTY Keyboard: f => r
yxf,ydf,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
hdf,ydf,Character Replaced: h;Close Letters on QWERTY Keyboard: y => h
ycf,ydf,Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
udf,ydf,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
ydb,ydf,Character Replaced: b;Close Letters on QWERTY Keyboard: f => b
rdf,ydf,Character Replaced: r
pydf,ydf,Character Added: p
odf,ydf,Character Replaced: o;Swap Vowel: y => o
mydf,ydf,Character Added: m
ydd,ydf,Character Replaced: d;Close Letters on QWERTY Keyboard: f => d
yd3,ydf,Character Replaced: 3
yaf,ydf,Character Replaced: a
idf,ydf,Character Replaced: i;Swap Vowel: y => i
vdf,ydf,Bit Flips: Byte 0, Bit 3;Character Replaced: v
fdf,ydf,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: f
pyeelight,yeelight,Character Added: p
deelight,yeelight,Character Replaced: d
kfinance,yfinance,Character Replaced: k
efinance,yfinance,Character Replaced: e;Swap Vowel: y => e
yfinanceng,yfinance,Suffix Added: ng
mfinance,yfinance,Character Replaced: m
nfinance,yfinance,Character Replaced: n
ysfinance,yfinance,Character Added: s
finance,yfinance,Character Removed: 0 ('y')
ufinance,yfinance,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
qfinance,yfinance,Character Replaced: q
pyfinance,yfinance,Character Added: p
tfinance,yfinance,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
pfinance,yfinance,Character Replaced: p
yggdrasil,yggdrasil-engine,Separated Section Removed: 1 ('g')
yolov4,yolov5,Character Replaced: 4;Close Letters on QWERTY Keyboard: 5 => 4
yolov59,yolov5,Character Added: 9;Suffix Added: 9
yolov35,yolov5,Character Added: 3
yolov8,yolov5,Character Replaced: 8
yolov9,yolov5,Character Replaced: 9
yolov3,yolov5,Character Replaced: 3
yolov58,yolov5,Character Added: 8;Suffix Added: 8
yolovx,yolov5,Character Replaced: x
yolov65,yolov5,Character Added: 6;Double hit character: 6
yolov57,yolov5,Character Added: 7;Suffix Added: 7
yolov75,yolov5,Character Added: 7
yolov15,yolov5,Character Added: 1
yolov6,yolov5,Character Replaced: 6;Close Letters on QWERTY Keyboard: 5 => 6
yolo5,yolov5,Character Removed: 4 ('v')
yolov7,yolov5,Character Replaced: 7
rorm,YORM,Character Replaced: r
yorn,YORM,Ascii Homoglpyh: m => n;Character Replaced: n;Close Letters on QWERTY Keyboard: m => n
yori,YORM,Character Replaced: i
norm,YORM,Character Replaced: n
myorm,YORM,Character Added: m;Containing Character Added: m
morm,YORM,Character Replaced: m
lorm,YORM,Character Replaced: l
yarm,YORM,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
jorm,YORM,Character Replaced: j;Close Letters on QWERTY Keyboard: y => j
zorm,YORM,Bit Flips: Byte 0, Bit 1;Character Replaced: z
worm,YORM,Character Replaced: w
form,YORM,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: f
orm,YORM,Character Removed: 0 ('y')
uorm,YORM,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
yore,YORM,Character Replaced: e
dorm,YORM,Character Replaced: d
torm,YORM,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
corm,YORM,Character Replaced: c
sorm,YORM,Character Replaced: s
borm,YORM,Character Replaced: b
dl,youtube-dl,Separated Section Removed: 0 ('y')
youtube-dlc,youtube-dl,Character Added: c
youtube-dl2,youtube-dl,Character Added: 2;Suffix Added: 2
youtube-cl,youtube-dl,Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
search-python,youtube-search-python,Separated Section Removed: 0 ('y')
youtube-search,youtube-search-python,Separated Section Removed: 2 ('u');Suffix Removed: -python
migrations,yoyo-migrations,Separated Section Removed: 0 ('y')
websocket,ypy-websocket,Separated Section Removed: 0 ('y')
ypy,ypy-websocket,Separated Section Removed: 1 ('p')
yx,yq,Character Replaced: x
yc,yq,Character Replaced: c
yf,yq,Character Replaced: f
qy,yq,Letters Swapped
yi,yq,Character Replaced: i
yl,yq,Character Replaced: l
yw,yq,Character Replaced: w;Close Letters on QWERTY Keyboard: q => w
xyq,yq,Character Added: x;Prefix Added: x;Prefix Added: X
yz,yq,Character Replaced: z
zq,yq,Bit Flips: Byte 0, Bit 1;Character Replaced: z
jq,yq,Character Replaced: j;Close Letters on QWERTY Keyboard: y => j
yaq,yq,Character Added: a;Double hit character: a
yqt,yq,Character Added: t
wq,yq,Character Replaced: w
gq,yq,Character Replaced: g;Close Letters on QWERTY Keyboard: y => g
dq,yq,Character Replaced: d
ym,yq,Character Replaced: m
yp,yq,Ascii Homoglpyh: q => p;Character Replaced: p
y0,yq,Character Replaced: 0
qq,yq,Character Replaced: q
aq,yq,Character Replaced: a;Swap Vowel: y => a
ya,yq,Ascii Homoglpyh: q => a;Character Replaced: a;Close Letters on QWERTY Keyboard: q => a
yd,yq,Ascii Homoglpyh: q => d;Character Replaced: d
yo,yq,Character Replaced: o
yr,yq,Character Replaced: r
yu,yq,Character Replaced: u
nq,yq,Character Replaced: n
kq,yq,Character Replaced: k
y4,yq,Character Replaced: 4
8q,yq,Character Replaced: 8
xq,yq,Bit Flips: Byte 0, Bit 0;Character Replaced: x
hq,yq,Character Replaced: h;Close Letters on QWERTY Keyboard: y => h
ye,yq,Character Replaced: e
yh,yq,Character Replaced: h
ys,yq,Character Replaced: s;Close Letters on QWERTY Keyboard: q => s
yv,yq,Character Replaced: v
uq,yq,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
eq,yq,Character Replaced: e;Swap Vowel: y => e
yy,yq,Character Replaced: y
q,yq,Character Removed: 0 ('y')
yql,yq,Character Added: l
pyq,yq,Character Added: p
yg,yq,Ascii Homoglpyh: q => g;Character Replaced: g
rq,yq,Character Replaced: r
bq,yq,Character Replaced: b
oq,yq,Character Replaced: o;Swap Vowel: y => o
yk,yq,Character Replaced: k
iq,yq,Character Replaced: i;Swap Vowel: y => i
yt,yq,Character Replaced: t
yb,yq,Character Replaced: b
3q,yq,Character Replaced: 3
sq,yq,Character Replaced: s
cq,yq,Character Replaced: c
pq,yq,Character Replaced: p
yt-dlg,yt-dlp,Ascii Homoglpyh: p => g;Character Replaced: g
yt,yt-dlp,Separated Section Removed: 1 ('t')
yt-dlpp,yt-dlp,Character Added: p;Character Added: p;Containing Character Added: p;Containing Character Added: p;Letter Duplicated: p;Letter Duplicated and Replaced
dlp,yt-dlp,Separated Section Removed: 0 ('y')
yt-dlpr,yt-dlp,Character Added: r
yx,yt,Character Replaced: x
ytr,yt,Character Added: r;Close Letters on QWERTY Keyboard, added to end: yt => r
yc,yt,Character Replaced: c
yf,yt,Ascii Homoglpyh: t => f;Character Replaced: f;Close Letters on QWERTY Keyboard: t => f
yit,yt,Character Added: i
yi,yt,Character Replaced: i
mt,yt,Character Replaced: m
yl,yt,Character Replaced: l
yw,yt,Character Replaced: w
yz,yt,Character Replaced: z
pyt,yt,Character Added: p
zt,yt,Bit Flips: Byte 0, Bit 1;Character Replaced: z
yqt,yt,Character Added: q
myt,yt,Character Added: m
ytt,yt,Character Added: t;Character Added: t;Containing Character Added: t;Containing Character Added: t;Letter Duplicated: t;Letter Duplicated and Replaced
wt,yt,Character Replaced: w
gt,yt,Character Replaced: g;Close Letters on QWERTY Keyboard: y => g
ytl,yt,Character Added: l
zyt,yt,Character Added: z
ym,yt,Character Replaced: m
tt,yt,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
yp,yt,Character Replaced: p
dt,yt,Character Replaced: d
y0,yt,Character Replaced: 0
gyt,yt,Character Added: g;Double hit character: g
ya,yt,Character Replaced: a
ydt,yt,Character Added: d
at,yt,Character Replaced: a;Swap Vowel: y => a
yd,yt,Character Replaced: d
ytd,yt,Character Added: d
yo,yt,Character Replaced: o
yr,yt,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
yu,yt,Character Replaced: u
yft,yt,Character Added: f;Double hit character: f
kt,yt,Character Replaced: k
ytpy,yt,Suffix Added: py
y4,yt,Character Replaced: 4;Close Letters on QWERTY Keyboard: t => 4
ye,yt,Character Replaced: e
xt,yt,Bit Flips: Byte 0, Bit 0;Character Replaced: x
ht,yt,Character Replaced: h;Close Letters on QWERTY Keyboard: y => h
yh,yt,Character Replaced: h;Close Letters on QWERTY Keyboard: t => h
ys,yt,Character Replaced: s
ytb,yt,Character Added: b
ytu,yt,Character Added: u
yv,yt,Character Replaced: v
yy,yt,Character Replaced: y;Close Letters on QWERTY Keyboard: t => y
yt5,yt,Character Added: 5;Close Letters on QWERTY Keyboard, added to end: yt => 5;Suffix Added: 5
ut,yt,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
et,yt,Character Replaced: e;Swap Vowel: y => e
ygt,yt,Character Added: g;Double hit character: g
yg,yt,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
yjt,yt,Character Added: j
xyt,yt,Character Added: x;Prefix Added: x;Prefix Added: X
rt,yt,Character Replaced: r
bt,yt,Character Replaced: b
yat,yt,Character Added: a
yte,yt,Character Added: e
yts,yt,Character Added: s;Suffix Added: s
byt,yt,Character Added: b
yk,yt,Character Replaced: k
yq,yt,Character Replaced: q
it,yt,Character Replaced: i;Swap Vowel: y => i
ybt,yt,Character Added: b
yb,yt,Character Replaced: b
lyt,yt,Character Added: l
vt,yt,Bit Flips: Byte 0, Bit 3;Character Replaced: v
yht,yt,Character Added: h;Double hit character: h
ft,yt,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: f
yst,yt,Character Added: s
yt6,yt,Character Added: 6;Close Letters on QWERTY Keyboard, added to end: yt => 6;Suffix Added: 6
st,yt,Character Replaced: s
ct,yt,Character Replaced: c
ty,yt,Letters Swapped
client,ytsaurus-client,Separated Section Removed: 0 ('y')
yson,ytsaurus-yson,Separated Section Removed: 0 ('y')
yubikey,yubikey-manager,Separated Section Removed: 1 ('u')
z3,z3-solver,Separated Section Removed: 1 ('3')
z4-solver,z3-solver,Character Replaced: 4;Close Letters on QWERTY Keyboard: 3 => 4
solver,z3-solver,Separated Section Removed: 0 ('z')
zk,z3,Character Replaced: k
n3,z3,Character Replaced: n
zn,z3,Character Replaced: n
zq,z3,Character Replaced: q
zt,z3,Character Replaced: t
zb,z3,Character Replaced: b
h3,z3,Character Replaced: h
z2,z3,Character Replaced: 2;Close Letters on QWERTY Keyboard: 3 => 2
zx,z3,Character Replaced: x
zc,z3,Character Replaced: c
r3,z3,Character Replaced: r
b3,z3,Character Replaced: b
zf,z3,Character Replaced: f
zi,z3,Character Replaced: i
zw,z3,Character Replaced: w;Close Letters on QWERTY Keyboard: 3 => w
o3,z3,Character Replaced: o
l3,z3,Character Replaced: l
zp3,z3,Character Added: p
zm,z3,Character Replaced: m
f3,z3,Character Replaced: f
za,z3,Character Replaced: a
zd,z3,Character Replaced: d
zo,z3,Character Replaced: o
3,z3,Character Removed: 0 ('z')
zr,z3,Character Replaced: r;Close Letters on QWERTY Keyboard: 3 => r
s3,z3,Character Replaced: s;Close Letters on QWERTY Keyboard: z => s
zu,z3,Character Replaced: u
p3,z3,Character Replaced: p
z4,z3,Character Replaced: 4;Close Letters on QWERTY Keyboard: 3 => 4
m3,z3,Character Replaced: m
ze,z3,Character Replaced: e;Close Letters on QWERTY Keyboard: 3 => e
zh,z3,Character Replaced: h
zs,z3,Character Replaced: s
zv,z3,Character Replaced: v
zy,z3,Character Replaced: y
w3,z3,Character Replaced: w
g3,z3,Character Replaced: g
t3,z3,Character Replaced: t
d3,z3,Character Replaced: d
jz3,z3,Character Added: j
z3cpt,z3c.pt,Character Removed: 3 ('.');Separator Removed .
utils,zabbix-utils,Separated Section Removed: 0 ('z')
zabbix,zabbix-utils,Separated Section Removed: 1 ('a')
fake,zake,Character Replaced: f
zage,zake,Character Replaced: g
take,zake,Character Replaced: t
cake,zake,Character Replaced: c
sake,zake,Character Replaced: s;Close Letters on QWERTY Keyboard: z => s
bake,zake,Character Replaced: b
rake,zake,Character Replaced: r
zeke,zake,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
zaku,zake,Character Replaced: u;Swap Vowel: e => u
znake,zake,Character Added: n
ake,zake,Character Removed: 0 ('z')
nake,zake,Character Replaced: n
make,zake,Character Replaced: m
lake,zake,Character Replaced: l
kake,zake,Character Replaced: k
jake,zake,Character Replaced: j
zaki,zake,Character Replaced: i;Swap Vowel: e => i
yake,zake,Bit Flips: Byte 0, Bit 1;Character Replaced: y
hake,zake,Character Replaced: h
zmake,zake,Character Added: m
wake,zake,Character Replaced: w
zappa2,zappa,Character Added: 2;Suffix Added: 2
zappy,zappa,Character Replaced: y;Swap Vowel: a => y
appa,zappa,Character Removed: 0 ('z')
cappa,zappa,Character Replaced: c
zapps,zappa,Character Replaced: s;Close Letters on QWERTY Keyboard: a => s
kappa,zappa,Character Replaced: k
zappi,zappa,Character Replaced: i;Swap Vowel: a => i
zapp,zappa,Character Removed: 4 ('a')
yappa,zappa,Bit Flips: Byte 0, Bit 1;Character Replaced: y
arr,zarr,Character Removed: 0 ('z')
yarr,zarr,Bit Flips: Byte 0, Bit 1;Character Replaced: y
mzarr,zarr,Character Added: m
darr,zarr,Character Replaced: d
zarrs,zarr,Character Added: s;Suffix Added: s
narr,zarr,Character Replaced: n
xarr,zarr,Character Replaced: x;Close Letters on QWERTY Keyboard: z => x
zar,zarr,Character Removed: 2 ('r');Character Removed: 3 ('r')
zc,zc.buildout,Separated Section Removed: 1 ('c')
zc,zc.lockfile,Separated Section Removed: 1 ('c')
lockfile,zc.lockfile,Separated Section Removed: 0 ('z')
